2093,564,295
2094,996,205
2095,459,81
2096,950,277
2097,1124,74
2098,445,104
2099,1085,139
2100,1147,124
2101,663,177
2102,629,199
2103,1178,43
2104,1102,202
2105,386,21
2106,584,65
2107,967,64
2108,912,46
2109,498,53
2110,999,220
2111,399,230
2112,470,235
2113,480,279
2114,774,43
2115,1170,296
2116,798,180
2117,353,17
2118,622,26
2119,864,268
2120,990,249
2121,603,227
2122,149,82
2123,1068,272
2124,714,271
2125,456,146
2126,876,161
2127,784,120
2128,294,31
2129,1163,80
2130,190,271
2131,13,189
2132,200,241
2133,952,109
2134,999,187
2135,635,149
2136,663,291
2137,1134,226
2138,465,85
2139,158,300
2140,537,168
2141,210,57
2142,948,164
2143,781,247
2144,1024,10
2145,909,263
2146,212,248
2147,248,111
2148,243,36
2149,410,233
2150,941,214
2151,334,152
2152,526,183
2153,1150,185
2154,822,79
2155,789,85
2156,1163,30
2157,952,92
2158,1172,133
2159,700,85
2160,1191,248
2161,485,281
2162,744,8
2163,45,227
2164,553,186
2165,223,255
2166,887,3
2167,281,107
2168,1104,38
2169,1096,292
2170,25,8
2171,795,120
2172,1181,246
2173,293,118
2174,970,267
2175,507,298
2176,557,261
2177,63,156
2178,907,149
2179,713,109
2180,320,220
2181,608,182
2182,188,214
2183,992,55
2184,770,151
2185,472,253
2186,338,137
2187,470,207
2188,748,90
2189,74,15
2190,702,95
2191,141,111
2192,1191,4
2193,343,297
2194,618,219
2195,460,250
2196,1042,173
2197,385,231
2198,474,119
2199,516,248
2200,682,146
2201,650,241
2202,503,125
2203,758,282
2204,708,126
2205,688,53
2206,1166,161
2207,913,147
2208,906,104
2209,914,40
2210,304,156
2211,110,133
2212,458,63
2213,868,205
2214,763,234
2215,758,124
2216,273,65
2217,428,275
2218,663,134
2219,135,123
2220,467,256
2221,913,41
2222,21,278
2223,161,145
2224,450,139
2225,1197,268
2226,158,101
2227,1037,232
2228,483,277
2229,610,215
2230,605,152
2231,838,145
2232,420,264
2233,924,135
2234,1164,36
2235,305,43
2236,1036,47
2237,388,95
2238,905,239
2239,235,86
2240,435,9
2241,589,98
2242,98,51
2243,141,264
2244,356,238
2245,462,230
2246,950,225
2247,489,142
2248,586,67
2249,241,251
2250,902,51
2251,152,86
2252,132,116
2253,514,209
2254,735,245
2255,609,189
2256,1022,120
2257,776,84
2258,405,75
2259,324,12
2260,327,173
2261,578,133
2262,1069,261
2263,1017,17
2264,1169,20
2265,300,83
2266,1043,245
2267,302,218
2268,520,283
2269,485,83
2270,1092,14
2271,1187,121
2272,462,14
2273,559,193
2274,194,65
2275,910,241
2276,1064,271
2277,589,194
2278,203,170
2279,369,260
2280,532,144
2281,1035,246
2282,514,99
2283,668,35
2284,1010,153
2285,911,252
2286,28,253
2287,996,174
2288,924,295
2289,825,247
2290,1053,126
2291,918,279
2292,659,34
2293,80,147
2294,470,135
2295,170,40
2296,90,17
2297,1187,105
2298,664,32
2299,841,134
2300,690,242
2301,996,45
2302,346,85
2303,347,52
2304,517,93
2305,762,215
2306,6,8
2307,249,110
2308,271,72
2309,836,63
2310,416,15
2311,893,19
2312,269,235
2313,367,295
2314,918,102
2315,380,257
2316,259,36
2317,1106,119
2318,240,225
2319,408,10
2320,651,128
2321,498,246
2322,736,281
2323,900,54
2324,182,237
2325,709,9
2326,710,261
2327,393,222
2328,724,67
2329,593,263
2330,935,288
2331,149,87
2332,90,209
2333,190,21
2334,833,148
2335,479,98
2336,131,174
2337,897,88
2338,190,181
2339,878,288
2340,878,293
2341,729,43
2342,901,235
2343,156,41
2344,737,100
2345,941,77
2346,993,214
2347,446,112
2348,889,110
2349,735,1
2350,934,290
2351,1192,286
2352,698,249
2353,695,162
2354,492,186
2355,587,224
2356,76,99
2357,210,17
2358,332,45
2359,608,43
2360,1132,182
2361,28,265
2362,500,178
2363,1091,160
2364,1034,173
2365,388,165
2366,211,263
2367,1161,297
2368,742,272
2369,627,262
2370,923,208
2371,1006,161
2372,1127,278
2373,1108,158
2374,239,221
2375,606,273
2376,1033,165
2377,12,57
2378,857,87
2379,840,271
2380,1153,9
2381,620,126
2382,133,61
2383,815,246
2384,521,10
2385,409,254
2386,1044,219
2387,919,104
2388,970,83
2389,901,179
2390,320,50
2391,595,84
2392,816,205
2393,906,107
2394,875,205
2395,630,55
2396,451,54
2397,631,257
2398,249,192
2399,362,86
2400,1077,86
2401,188,38
2402,382,152
2403,820,39
2404,1125,272
2405,471,136
2406,1047,109
2407,515,236
2408,922,162
2409,374,105
2410,1036,2
2411,985,171
2412,221,39
2413,855,166
2414,789,67
2415,1171,25
2416,266,180
2417,887,263
2418,290,133
2419,1072,44
2420,606,132
2421,587,114
2422,193,168
2423,1087,94
2424,442,23
2425,171,148
2426,335,129
2427,652,257
2428,1183,28
2429,732,57
2430,38,60
2431,118,182
2432,832,36
2433,1159,293
2434,524,170
2435,975,270
2436,1081,285
2437,590,214
2438,106,268
2439,1023,52
2440,194,20
2441,926,95
2442,2,281
2443,147,34
2444,75,11
2445,768,184
2446,1086,129
2447,100,188
2448,1048,20
2449,87,188
2450,256,227
2451,491,252
2452,48,35
2453,576,77
2454,525,44
2455,873,64
2456,1149,206
2457,1052,151
2458,1055,295
2459,821,269
2460,858,9
2461,604,25
2462,621,162
2463,650,287
2464,1107,111
2465,842,270
2466,1131,100
2467,480,3
2468,879,277
2469,228,261
2470,310,276
2471,1025,182
2472,393,188
2473,481,103
2474,197,162
2475,1160,287
2476,203,166
2477,675,67
2478,957,97
2479,97,75
2480,1140,181
2481,778,168
2482,369,214
2483,419,138
2484,955,101
2485,945,287
2486,379,43
2487,667,114
2488,1041,202
2489,464,57
2490,196,251
2491,517,210
2492,545,3
2493,194,241
2494,154,154
2495,1150,181
2496,638,53
2497,525,224
2498,683,35
2499,810,122
2500,1038,1
2501,1039,109
2502,1124,41
2503,741,184
2504,447,6
2505,200,1
2506,536,177
2507,602,127
2508,871,181
2509,704,148
2510,103,118
2511,519,229
2512,626,247
2513,303,105
2514,246,176
2515,147,211
2516,524,184
2517,905,231
2518,1057,230
2519,898,160
2520,488,237
2521,97,95
2522,1147,156
2523,1125,174
2524,542,279
2525,890,103
2526,272,230
2527,427,170
2528,949,189
2529,1093,7
2530,1149,80
2531,1059,24
2532,80,8
2533,128,102
2534,1040,9
2535,242,282
2536,346,20
2537,1028,17
2538,900,238
2539,724,10
2540,163,37
2541,711,228
2542,222,228
2543,238,278
2544,48,65
2545,1092,8
2546,803,247
2547,803,10
2548,526,113
2549,174,142
2550,899,210
2551,241,119
2552,28,46
2553,185,155
2554,567,149
2555,625,46
2556,783,224
2557,238,128
2558,391,232
2559,903,10
2560,566,242
2561,166,6
2562,124,161
2563,762,77
2564,798,212
2565,829,172
2566,778,202
2567,165,44
2568,817,261
2569,754,250
2570,1121,252
2571,628,278
2572,161,296
2573,415,282
2574,73,99
2575,726,22
2576,612,31
2577,882,56
2578,18,286
2579,946,36
2580,543,7
2581,690,255
2582,449,196
2583,495,244
2584,550,253
2585,100,182
2586,694,271
2587,144,22
2588,988,184
2589,1014,68
2590,1042,291
2591,894,77
2592,796,172
2593,650,167
2594,496,123
2595,625,88
2596,55,211
2597,16,169
2598,733,19
2599,536,114
2600,652,55
2601,953,187
2602,713,147
2603,1138,140
2604,1176,89
2605,393,71
2606,699,44
2607,1054,156
2608,575,98
2609,684,273
2610,380,185
2611,189,217
2612,1135,273
2613,308,128
2614,903,14
2615,292,248
2616,879,294
2617,645,50
2618,70,97
2619,6,223
2620,684,19
2621,1048,123
2622,487,185
2623,1097,73
2624,195,16
2625,1119,296
2626,741,228
2627,398,125
2628,953,208
2629,221,114
2630,150,79
2631,1066,288
2632,407,246
2633,486,259
2634,1108,278
2635,562,48
2636,619,158
2637,700,146
2638,584,38
2639,241,96
2640,95,277
2641,670,72
2642,428,267
2643,186,21
2644,975,291
2645,99,262
2646,154,228
2647,701,63
2648,470,244
2649,916,270
2650,32,136
2651,1140,208
2652,1057,269
2653,412,275
2654,935,78
2655,344,135
2656,808,40
2657,58,156
2658,262,77
2659,737,184
2660,1111,252
2661,5,174
2662,188,17
2663,702,299
2664,570,300
2665,843,278
2666,972,140
2667,1071,7
2668,526,279
2669,391,82
2670,1144,9
2671,581,156
2672,1156,25
2673,163,267
2674,255,46
2675,484,45
2676,164,105
2677,745,233
2678,556,257
2679,184,245
2680,903,208
2681,917,274
2682,891,129
2683,966,148
2684,776,146
2685,412,281
2686,1006,174
2687,165,237
2688,552,235
2689,529,258
2690,927,181
2691,580,267
2692,661,284
2693,760,193
2694,775,240
2695,739,110
2696,117,187
2697,474,278
2698,1163,232
2699,906,255
2700,793,284
2701,1015,107
2702,239,218
2703,811,140
2704,898,96
2705,1041,292
2706,310,214
2707,1091,227
2708,761,86
2709,140,154
2710,409,9
2711,97,160
2712,695,62
2713,38,257
2714,185,13
2715,1172,104
2716,973,68
2717,296,129
2718,100,141
2719,447,87
2720,525,109
2721,359,229
2722,704,50
2723,179,247
2724,462,59
2725,641,298
2726,687,82
2727,290,295
2728,226,116
2729,1175,168
2730,43,214
2731,1162,216
2732,113,273
2733,427,33
2734,910,267
2735,1078,120
2736,1129,256
2737,176,281
2738,718,163
2739,313,245
2740,708,271
2741,1085,218
2742,504,6
2743,935,9
2744,356,101
2745,489,14
2746,355,192
2747,1185,163
2748,875,136
2749,195,23
2750,303,90
2751,791,163
2752,551,278
2753,968,101
2754,437,184
2755,269,11
2756,179,48
2757,1167,253
2758,20,43
2759,1072,145
2760,40,262
2761,311,242
2762,407,80
2763,52,181
2764,1061,167
2765,279,78
2766,680,104
2767,796,95
2768,57,95
2769,1159,18
2770,67,176
2771,1117,235
2772,357,94
2773,256,141
2774,270,166
2775,658,10
2776,1014,116
2777,415,151
2778,615,194
2779,1181,141
2780,250,266
2781,626,280
2782,525,26
2783,75,162
2784,783,111
2785,1004,31
2786,22,176
2787,1177,182
2788,1103,211
2789,692,294
2790,894,117
2791,771,152
2792,1008,249
2793,716,277
2794,553,45
2795,480,171
2796,762,260
2797,774,286
2798,201,277
2799,737,257
2800,503,298
2801,614,281
2802,858,255
2803,136,180
2804,613,106
2805,103,136
2806,1118,267
2807,502,234
2808,390,61
2809,631,93
2810,321,222
2811,528,286
2812,455,169
2813,488,159
2814,760,218
2815,916,93
2816,853,258
2817,991,292
2818,830,185
2819,312,231
2820,902,138
2821,716,238
2822,305,205
2823,648,24
2824,991,288
2825,511,159
2826,6,272
2827,210,217
2828,1085,62
2829,141,72
2830,357,120
2831,1092,31
2832,406,220
2833,892,22
2834,33,213
2835,750,231
2836,571,237
2837,612,183
2838,710,142
2839,716,200
2840,114,53
2841,1072,133
2842,615,189
2843,619,62
2844,20,8
2845,201,178
2846,178,52
2847,430,52
2848,287,58
2849,355,51
2850,733,246
2851,32,102
2852,516,91
2853,1063,298
2854,786,59
2855,1083,44
2856,265,277
2857,654,200
2858,76,297
2859,389,138
2860,371,239
2861,80,38
2862,557,184
2863,886,44
2864,62,278
2865,305,274
2866,546,71
2867,806,204
2868,621,11
2869,185,211
2870,170,118
2871,24,22
2872,40,20
2873,156,43
2874,36,193
2875,59,230
2876,526,124
2877,1032,217
2878,805,261
2879,216,229
2880,17,34
2881,341,84
2882,22,159
2883,381,123
2884,1020,152
2885,682,224
2886,538,65
2887,414,288
2888,968,35
2889,403,200
2890,601,112
2891,260,250
2892,405,45
2893,187,266
2894,729,227
2895,591,202
2896,280,64
2897,283,243
2898,343,25
2899,701,52
2900,1147,247
2901,360,299
2902,458,78
2903,755,34
2904,384,299
2905,1027,78
2906,1160,247
2907,1111,265
2908,18,227
2909,559,240
2910,616,243
2911,1136,33
2912,825,194
2913,22,67
2914,223,137
2915,799,100
2916,549,168
2917,386,164
2918,221,30
2919,856,184
2920,51,82
2921,676,53
2922,1075,201
2923,1056,70
2924,105,297
2925,977,129
2926,627,103
2927,407,90
2928,257,196
2929,416,269
2930,151,82
2931,574,94
2932,116,82
2933,1161,216
2934,1167,58
2935,227,86
2936,898,211
2937,444,50
2938,1050,284
2939,865,94
2940,465,224
2941,92,13
2942,214,24
2943,243,21
2944,202,300
2945,1102,176
2946,1177,253
2947,282,211
2948,1064,72
2949,1071,87
2950,464,253
2951,285,160
2952,948,79
2953,82,40
2954,813,105
2955,971,179
2956,1081,117
2957,931,287
2958,268,98
2959,271,187
2960,340,28
2961,337,77
2962,223,266
2963,105,119
2964,510,94
2965,666,109
2966,46,91
2967,991,45
2968,937,257
2969,345,68
2970,895,91
2971,963,187
2972,1063,208
2973,555,223
2974,764,285
2975,53,219
2976,324,34
2977,251,155
2978,850,24
2979,19,25
2980,54,195
2981,576,205
2982,89,77
2983,139,169
2984,708,263
2985,426,144
2986,424,94
2987,685,100
2988,468,65
2989,69,165
2990,989,190
2991,717,146
2992,29,92
2993,922,63
2994,144,107
2995,1115,251
2996,884,159
2997,539,205
2998,401,156
2999,920,225
3000,421,191
